source_row_id,source_csv_line,category_context,Name,gross_sales_final,net_sales_final,gross_to_net_reduction_final,cogs_final,gross_profit_final,gross_margin_pct_final,corrected_profitability_scope_status,presentation_type_corrected,catalog_finding_class,final_audit_priority,maximum_priority_score,finding_count,distinct_finding_type_count,finding_codes,recommended_actions,priority_queue_rank
806,822,1.25 Sweets & Candies,Pelon Pelo Rico Tamarindo - Mini 13Gr X12,71.88,71.88,0.0,,,,positive_sales_without_complete_profitability,explicit_multipack,informational_family_variant,high,66.22171945701358,1,1,MISSING_PROFITABILITY,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,424
362,378,1.12 Frozen Products,Fresh Bocado Mango Frozen Pulp Cojin 90gr / 10ct,329.7,297.7,32.0,190.5,107.2,36.009405441719856,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,high,66.15294117647059,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",425
1700,1716,1.19 Peppers,Chile Ancho 250g,494.67,494.67,0.0,257.07,237.6,48.03202134756504,validated_consistent_positive_sales_positive_cogs,weight_based,actionable_review_candidate,high,66.11111111111111,1,1,CATALOG_ACTIONABLE,"Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",426
1270,1286,"1.06 Coffee, Cocoa, Panela, Butter",Juan Valdez Colina Whole Bean 16oz,1652.43,1620.54,31.8900000000001,1050.0,570.54,35.206782924210444,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,high,66.10588235294118,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",427
181,197,4.Bakery,160 Venezuelan Pastelitos Pollo,2030.0,1998.5,31.5,870.0,1128.5,56.46735051288466,validated_consistent_positive_sales_positive_cogs,presentation_not_explicit,no_catalog_finding,high,66.05882352941177,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",428
1305,1321,"1.06 Coffee, Cocoa, Panela, Butter",Grace Azucar Morena 907 gr,71.37,71.37,0.0,,,,positive_sales_without_complete_profitability,weight_based,no_catalog_finding,high,66.04072398190046,1,1,MISSING_PROFITABILITY,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,429
793,809,1.25 Sweets & Candies,BonBonBum Maracuya unit,93.81,93.63,0.18000000000000682,0.0,93.63,,positive_sales_with_zero_cogs,explicit_single_unit,informational_family_variant,high,66.0344827586207,2,2,REVENUE_REDUCTION | ZERO_COGS,"Confirm recipes, purchase cost or item cost mapping; zero COGS is not accepted as validated margin. | Validate discount/refund authorization, business purpose and policy compliance.",430
34,50,2. Restaurant,Fresh Bocado Empanada Coctelera Carne 15pack,6405.23,6373.79,31.4399999999996,3298.75,3075.04,48.24507867375611,validated_consistent_positive_sales_positive_cogs,explicit_multipack,no_catalog_finding,high,66.01176470588236,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",431
190,206,4.Bakery,160 Brazo de Reina Unidad,1775.77,1744.48,31.289999999999964,829.0,915.48,52.47867559387325,validated_consistent_positive_sales_positive_cogs,explicit_single_unit,no_catalog_finding,high,65.96470588235294,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",432
182,198,4.Bakery,160 Tres Leches con Fruta,2020.62,1989.44,31.179999999999836,833.0,1156.44,58.12892070130288,validated_consistent_positive_sales_positive_cogs,presentation_not_explicit,no_catalog_finding,high,65.87058823529412,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",433
2032,2048,Bakery Frozen Products,Choco Torta Argentina Unidad,76.5,70.12,6.3799999999999955,,,,positive_sales_without_complete_profitability,explicit_single_unit,no_catalog_finding,high,65.85972850678733,2,2,MISSING_PROFITABILITY | REVENUE_REDUCTION,"Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed. | Validate discount/refund authorization, business purpose and policy compliance.",434
415,431,1.03 Beverages,Maltin Polar 12 oz UNIT,2015.94,1984.78,31.160000000000082,984.26,1000.52,50.40961718679148,validated_consistent_positive_sales_positive_cogs,explicit_single_unit,informational_family_variant,high,65.82352941176471,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",435
147,163,4.Bakery,160 Tequenos Queso X3,13663.19,13632.38,30.81000000000131,6843.0,6789.38,49.80333588118876,validated_consistent_positive_sales_positive_cogs,explicit_multipack,no_catalog_finding,high,65.7764705882353,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",436
1506,1522,3.Coffee160,160 Dark Roast Beans 300g ground,509.66,509.66,0.0,411.06,98.6,19.346230820547028,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,high,65.76923076923077,1,1,LOW_MARGIN,Review price-cost relationship and whether discounts compressed the observed margin.,437
173,189,4.Bakery,160 Venezuelan Pastelito Carne,2506.0,2475.2,30.800000000000182,1074.0,1401.2,56.60956690368456,validated_consistent_positive_sales_positive_cogs,presentation_not_explicit,no_catalog_finding,high,65.72941176470587,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",438
298,314,1.12 Frozen Products,Fresh Bocado Passion Fruit 64oz,4548.39,4517.9,30.49000000000069,2767.99,1749.91,38.73281834480622,validated_consistent_positive_sales_positive_cogs,weight_based,informational_family_variant,high,65.68235294117648,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",439
20,36,2. Restaurant,Frijolada con Chicharron,10832.21,10801.83,30.3799999999992,3396.64,7405.19,68.55495781733279,validated_consistent_positive_sales_positive_cogs,presentation_not_explicit,no_catalog_finding,high,65.63529411764706,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",440
564,580,1.03 Beverages,Hatsu Tea White Mangosteen  473ml x Unit,104.79,90.79,14.0,0.0,90.79,,positive_sales_with_zero_cogs,explicit_single_unit,no_catalog_finding,high,65.57471264367817,2,2,REVENUE_REDUCTION | ZERO_COGS,"Confirm recipes, purchase cost or item cost mapping; zero COGS is not accepted as validated margin. | Validate discount/refund authorization, business purpose and policy compliance.",441
1226,1242,1.23 Sauces,Delicioso Foods Chipotle Sauce 4 L,119.98,89.98,30.0,75.6,14.38,15.98132918426317,validated_consistent_positive_sales_positive_cogs,volume_based,no_catalog_finding,high,65.54117647058824,2,2,LOW_MARGIN | REVENUE_REDUCTION,"Review price-cost relationship and whether discounts compressed the observed margin. | Validate discount/refund authorization, business purpose and policy compliance.",442
1983,1999,Uncategorized,De La Rosa Pulparindots sandia 12.8Oz / 360 Unit,63.36,63.36,0.0,,,,positive_sales_without_complete_profitability,explicit_single_unit,no_catalog_finding,high,65.49773755656109,1,1,MISSING_PROFITABILITY,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,443
484,500,1.03 Beverages,Topo Chico Lime with Mint - Can - 12 Oz UNIT,415.61,385.65,29.960000000000036,257.15,128.5,33.3203682095164,validated_consistent_positive_sales_positive_cogs,explicit_single_unit,informational_family_variant,high,65.44705882352942,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",444
576,592,1.03 Beverages,La Cascada Kolashanpan 20oz,95.83,65.93,29.89999999999999,57.35,8.58,13.013802517821931,validated_consistent_positive_sales_positive_cogs,volume_based,informational_family_variant,high,65.4,2,2,LOW_MARGIN | REVENUE_REDUCTION,"Review price-cost relationship and whether discounts compressed the observed margin. | Validate discount/refund authorization, business purpose and policy compliance.",445
1102,1118,1.10 Dairy,Rumba Cheese Cotija Kg,4835.18,4805.93,29.25,3065.03,1740.9,36.22399826880541,validated_consistent_positive_sales_positive_cogs,presentation_not_explicit,no_catalog_finding,high,65.35294117647058,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",446
1407,1423,1.07 Condiments & Spices,Maggi Chicken Flavor Bouillon 6 - 2.43 oz,63.25,63.25,0.0,,,,positive_sales_without_complete_profitability,weight_based,no_catalog_finding,high,65.31674208144797,1,1,MISSING_PROFITABILITY,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,447
153,169,4.Bakery,160 Chilean Beef Empanada,8273.91,8244.9,29.01000000000022,5248.8,2996.1,36.33882763890405,validated_consistent_positive_sales_positive_cogs,presentation_not_explicit,no_catalog_finding,high,65.30588235294118,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",448
31,47,2. Restaurant,Tamal Tolimense,6897.94,6869.05,28.889999999999418,4657.5,2211.55,32.19586405689287,validated_consistent_positive_sales_positive_cogs,presentation_not_explicit,no_catalog_finding,high,65.25882352941176,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",449
440,456,1.03 Beverages,Coca Cola Mexicana - 500 ml UNIT,798.4,769.68,28.720000000000027,458.2,311.48,40.46876624051554,validated_consistent_positive_sales_positive_cogs,explicit_single_unit,informational_family_variant,high,65.21176470588236,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",450
175,191,4.Bakery,160 Brazilian Coconut Cake,2362.5,2334.36,28.139999999999873,972.39,1361.97,58.34447128977536,validated_consistent_positive_sales_positive_cogs,presentation_not_explicit,no_catalog_finding,high,65.16470588235295,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",451
1417,1433,1.07 Condiments & Spices,Pampas Salt Templado para Churrasco  500g,26.94,13.5,13.440000000000001,15.6,-2.1,-15.555555555555555,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,high,65.16129032258064,2,2,NEGATIVE_MARGIN | REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance. | Validate selling price, unit cost, discount policy and transaction detail.",452
206,222,4.Bakery,160 LM Passionfruit Cheesecake Unit,1295.34,1267.24,28.09999999999991,867.16,400.08,31.57097313847416,validated_consistent_positive_sales_positive_cogs,explicit_single_unit,no_catalog_finding,high,65.11764705882354,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",453
115,131,2. Restaurant,Delivery fee,90.0,90.0,0.0,0.0,90.0,,positive_sales_with_zero_cogs,presentation_not_explicit,actionable_review_candidate,high,65.11494252873564,2,2,CATALOG_ACTIONABLE | ZERO_COGS,"Confirm recipes, purchase cost or item cost mapping; zero COGS is not accepted as validated margin. | Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",454
14,30,2. Restaurant,Taco Kit,14032.36,14004.36,28.0,5252.52,8751.84,62.49368053948913,validated_consistent_positive_sales_positive_cogs,presentation_not_explicit,no_catalog_finding,high,65.04705882352941,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",455
82,98,2. Restaurant,Croquettes Sweet plantain & Cheese 15 pack,607.68,579.68,28.0,430.08,149.6,25.80734198178305,validated_consistent_positive_sales_positive_cogs,explicit_multipack,no_catalog_finding,high,65.04705882352941,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",456
1166,1182,1.23 Sauces,Salsa Zaaschila Chipotle Cremosa 265gr .,469.06,469.06,0.0,268.84,200.22,42.68537074148296,validated_consistent_positive_sales_positive_cogs,weight_based,actionable_review_candidate,high,65.0,1,1,CATALOG_ACTIONABLE,"Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",457
1991,2007,Uncategorized,Manual Transaction,0.0,-2.49,2.49,,,,non_positive_net_sales,presentation_not_explicit,adjustment_record,high,65.0,2,2,MANUAL_NEGATIVE_ADJUSTMENT | REVENUE_REDUCTION,"Trace the manual transaction to user, date, reason, approval and original sale. | Validate discount/refund authorization, business purpose and policy compliance.",458
265,281,4.Bakery,160 Passion Fruit Custard Cannoli,62.25,62.0,0.25,,,,positive_sales_without_complete_profitability,presentation_not_explicit,no_catalog_finding,medium,64.95475113122171,2,2,MISSING_PROFITABILITY | REVENUE_REDUCTION,"Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed. | Validate discount/refund authorization, business purpose and policy compliance.",459
1132,1148,1.23 Sauces,Incas Food Aji Amarillo 15.7oz,1916.63,1888.65,27.980000000000018,1175.85,712.8,37.74124374553252,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,64.92941176470589,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",460
1571,1587,1.13 Flours,Maseca Regular - 4 LB,2769.25,2741.42,27.829999999999927,1782.73,958.69,34.97056270108192,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,64.88235294117646,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",461
1803,1819,1.28 Grains,Prato Fino Arroz 10 lb,59.98,59.98,0.0,,,,positive_sales_without_complete_profitability,weight_based,no_catalog_finding,medium,64.77375565610859,1,1,MISSING_PROFITABILITY,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,462
220,236,4.Bakery,160 Argentine Nutella & Brownie Empanada,693.61,665.95,27.659999999999968,502.5,163.45,24.543884676026725,validated_consistent_positive_sales_positive_cogs,presentation_not_explicit,no_catalog_finding,medium,64.74117647058824,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",463
260,276,4.Bakery,Extra Fruta,80.0,80.0,0.0,0.0,80.0,,positive_sales_with_zero_cogs,presentation_not_explicit,no_catalog_finding,medium,64.65517241379311,1,1,ZERO_COGS,"Confirm recipes, purchase cost or item cost mapping; zero COGS is not accepted as validated margin.",464
539,555,1.03 Beverages,White Claw Zero - Assorted - 355 ML,176.25,148.83,27.419999999999987,78.02,70.81,47.577773298394135,validated_consistent_positive_sales_positive_cogs,volume_based,no_catalog_finding,medium,64.64705882352942,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",465
684,700,1.25 Sweets & Candies,Terrabussi Alfajor Glaseado - 228 Gr Pack,449.82,449.82,0.0,323.1,126.72,28.171268507402964,validated_consistent_positive_sales_positive_cogs,pack_or_case_count_unresolved,actionable_review_candidate,medium,64.62962962962963,1,1,CATALOG_ACTIONABLE,"Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",466
51,67,2. Restaurant,Tamal Mexicano - Pollo En Salsa Verde,2515.5,2488.84,26.659999999999854,750.78,1738.06,69.8341395991707,validated_consistent_positive_sales_positive_cogs,presentation_not_explicit,no_catalog_finding,medium,64.6,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",467
118,134,2. Restaurant,Empanada Coctelera X15 Esp,59.94,59.94,0.0,,,,positive_sales_without_complete_profitability,explicit_multipack,no_catalog_finding,medium,64.59276018099547,1,1,MISSING_PROFITABILITY,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,468
1134,1150,1.23 Sauces,Dona Maria Mole Rojo 8.25 oz,1807.9,1781.65,26.25,1143.41,638.24,35.82297308674543,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,64.55294117647058,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",469
459,475,1.03 Beverages,Jarritos Grapefruit  12.5oz UNIT,577.68,551.72,25.959999999999923,357.28,194.44,35.24251431885739,validated_consistent_positive_sales_positive_cogs,explicit_single_unit,no_catalog_finding,medium,64.45882352941176,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",470
672,688,1.25 Sweets & Candies,Marinela Gansitos - 50 Gr UNIT,514.44,512.73,1.7100000000000364,208.98,301.51,,positive_sales_with_configuration_anomaly,explicit_single_unit,informational_family_variant,medium,64.44444444444444,2,2,PROFIT_CONFIGURATION_ANOMALY | REVENUE_REDUCTION,"Reconcile item COGS, reported Gross Profit and POS configuration against source transactions. | Validate discount/refund authorization, business purpose and policy compliance.",471
1912,1928,1.08 Brines,YaEsta! Huitlacoche 908g,98.45,72.84,25.61,67.5,5.34,7.331136738056013,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,64.41176470588235,2,2,LOW_MARGIN | REVENUE_REDUCTION,"Review price-cost relationship and whether discounts compressed the observed margin. | Validate discount/refund authorization, business purpose and policy compliance.",472
815,831,1.25 Sweets & Candies,Las Negras Torta Negra Envinada 1500 g Unit 100g,59.8,58.82,0.9799999999999969,,,,positive_sales_without_complete_profitability,explicit_single_unit,actionable_review_candidate,medium,64.41176470588235,3,3,CATALOG_ACTIONABLE | MISSING_PROFITABILITY | REVENUE_REDUCTION,"Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed. | Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge. | Validate discount/refund authorization, business purpose and policy compliance.",473
150,166,4.Bakery,160 Almojabana,9927.0,9901.79,25.209999999999127,4866.19,5035.6,50.85545138808235,validated_consistent_positive_sales_positive_cogs,presentation_not_explicit,no_catalog_finding,medium,64.31764705882352,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",474
818,834,1.25 Sweets & Candies,De La Rosa Pulparindots Original unit,58.41,58.31,0.09999999999999432,,,,positive_sales_without_complete_profitability,explicit_single_unit,actionable_review_candidate,medium,64.23076923076923,3,3,CATALOG_ACTIONABLE | MISSING_PROFITABILITY | REVENUE_REDUCTION,"Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed. | Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge. | Validate discount/refund authorization, business purpose and policy compliance.",475
197,213,4.Bakery,160 Passionfruit Mousse,1497.0,1472.26,24.74000000000001,620.16,852.1,57.87700542023827,validated_consistent_positive_sales_positive_cogs,presentation_not_explicit,no_catalog_finding,medium,64.2235294117647,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",476
808,824,1.25 Sweets & Candies,Lucas Muecas Cherry  25g X unit,66.75,66.75,0.0,0.0,66.75,,positive_sales_with_zero_cogs,explicit_single_unit,no_catalog_finding,medium,64.19540229885058,1,1,ZERO_COGS,"Confirm recipes, purchase cost or item cost mapping; zero COGS is not accepted as validated margin.",477
512,528,1.03 Beverages,Electrolit Suero Hidratante Mora Azul,230.98,206.25,24.72999999999999,120.48,85.77,41.58545454545454,validated_consistent_positive_sales_positive_cogs,presentation_not_explicit,no_catalog_finding,medium,64.17647058823529,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",478
919,935,1.05 Chips & Snacks,Romero Tostadas Caseras 22ct,2869.62,2845.41,24.210000000000036,1795.56,1049.85,36.89626451021118,validated_consistent_positive_sales_positive_cogs,presentation_not_explicit,no_catalog_finding,medium,64.12941176470588,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",479
1263,1279,"1.06 Coffee, Cocoa, Panela, Butter",Chocolate Corona Con Clavos y Canela 450g,4064.61,4040.63,23.980000000000018,2207.84,1832.79,45.35901579704154,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,64.08235294117647,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",480
581,597,1.03 Beverages,Jarritos Mandarina 12.5oz X24,56.99,56.99,0.0,,,,positive_sales_without_complete_profitability,explicit_multipack,informational_family_variant,medium,64.0497737556561,1,1,MISSING_PROFITABILITY,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,481
526,542,1.03 Beverages,Topo Chico Raspberry Lemon - Can - 12 oz Unit,206.31,182.33,23.97999999999999,127.65,54.68,29.98957933417429,validated_consistent_positive_sales_positive_cogs,explicit_single_unit,informational_family_variant,medium,64.03529411764706,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",482
432,448,1.03 Beverages,Jarritos Pina 12.5oz UNIT,978.57,954.6,23.970000000000027,605.22,349.38,36.59962287869264,validated_consistent_positive_sales_positive_cogs,explicit_single_unit,informational_family_variant,medium,63.98823529411764,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",483
682,698,1.25 Sweets & Candies,Del Valle Cocadas 12/138 g,479.75,456.36,23.389999999999986,302.88,153.48,33.63134367604522,validated_consistent_positive_sales_positive_cogs,explicit_multipack,no_catalog_finding,medium,63.94117647058823,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",484
353,369,1.12 Frozen Products,Goya Platanos Maduros Frozen 11oz,415.48,415.48,0.0,264.68,150.8,36.2953692115144,validated_consistent_positive_sales_positive_cogs,weight_based,actionable_review_candidate,medium,63.888888888888886,1,1,CATALOG_ACTIONABLE,"Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",485
1843,1859,1.02 Beans,Herdez Refried Black Beans 454g,11.18,5.58,5.6,7.28,-1.7,-30.46594982078853,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,63.87096774193549,2,2,NEGATIVE_MARGIN | REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance. | Validate selling price, unit cost, discount policy and transaction detail.",486
1984,2000,Uncategorized,Delivery Fee,55.0,55.0,0.0,,,,positive_sales_without_complete_profitability,presentation_not_explicit,no_catalog_finding,medium,63.86877828054298,1,1,MISSING_PROFITABILITY,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,487
337,353,1.12 Frozen Products,Signo de Oro Tapas Hojaldre 600g,693.74,670.59,23.149999999999977,450.75,219.84,32.78307162349572,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,63.84705882352941,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",488
468,484,1.03 Beverages,Postobon Bretana Soda Bottle - 14 Oz,496.34,473.27,23.069999999999993,304.69,168.58,35.620259048745964,validated_consistent_positive_sales_positive_cogs,volume_based,no_catalog_finding,medium,63.8,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",489
264,280,4.Bakery,Tres Leches San Valentin Pequeno,62.93,62.93,0.0,0.0,62.93,,positive_sales_with_zero_cogs,presentation_not_explicit,no_catalog_finding,medium,63.735632183908045,1,1,ZERO_COGS,"Confirm recipes, purchase cost or item cost mapping; zero COGS is not accepted as validated margin.",490
68,84,2. Restaurant,Breakfast Bowl,1154.23,1131.73,22.5,287.21,844.52,74.62203882551492,validated_consistent_positive_sales_positive_cogs,presentation_not_explicit,no_catalog_finding,medium,63.705882352941174,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",491
822,838,1.25 Sweets & Candies,Las Negras Torta de Café 1350 g unit 90g,56.81,54.85,1.9600000000000009,,,,positive_sales_without_complete_profitability,explicit_single_unit,actionable_review_candidate,medium,63.68778280542986,3,3,CATALOG_ACTIONABLE | MISSING_PROFITABILITY | REVENUE_REDUCTION,"Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed. | Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge. | Validate discount/refund authorization, business purpose and policy compliance.",492
116,132,2. Restaurant,Huevos Pericos con Arepa,104.93,82.44,22.49000000000001,49.0,33.44,40.56283357593401,validated_consistent_positive_sales_positive_cogs,presentation_not_explicit,no_catalog_finding,medium,63.65882352941176,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",493
924,940,1.05 Chips & Snacks,Achiras del Huila 120gr,2152.74,2130.6,22.139999999999873,1335.75,794.85,37.30639256547452,validated_consistent_positive_sales_positive_cogs,weight_based,informational_family_variant,medium,63.61176470588235,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",494
635,651,1.25 Sweets & Candies,De La Rosa Mazapan Gigante 1000 g UNIT,1096.46,1074.47,21.99000000000001,416.21,658.26,61.26369279737917,validated_consistent_positive_sales_positive_cogs,explicit_single_unit,informational_family_variant,medium,63.56470588235294,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",495
78,94,2. Restaurant,Yuca Frita - Cassava Fries,734.16,712.21,21.949999999999932,193.2,519.01,72.87316943036464,validated_consistent_positive_sales_positive_cogs,presentation_not_explicit,no_catalog_finding,medium,63.51764705882353,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",496
1037,1053,1.05 Chips & Snacks,Diana Corn Sticks-Palitos,54.6,54.6,0.0,,,,positive_sales_without_complete_profitability,presentation_not_explicit,no_catalog_finding,medium,63.50678733031674,1,1,MISSING_PROFITABILITY,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,497
479,495,1.03 Beverages,Topo Chico Passionfruit Can - 12 Oz UNIT,427.57,405.7,21.870000000000005,304.59,101.11,24.922356421000742,validated_consistent_positive_sales_positive_cogs,explicit_single_unit,informational_family_variant,medium,63.470588235294116,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",498
1148,1164,1.23 Sauces,Sibarita Amarillin 550 Gr,832.56,811.12,21.43999999999994,545.65,265.47,32.72881941019825,validated_consistent_positive_sales_positive_cogs,weight_based,informational_family_variant,medium,63.423529411764704,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",499
161,177,4.Bakery,160 Empanada Criolla Carne,4147.2,4125.85,21.349999999999454,2221.65,1904.2,46.15291394500527,validated_consistent_positive_sales_positive_cogs,presentation_not_explicit,no_catalog_finding,medium,63.37647058823529,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",500
1093,1109,1.26 Tortillas,Don Pancho White Corn Tortilla 7''/46 ct / 1.83 Kg,111.92,90.92,21.0,75.12,15.8,17.377914650241973,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,63.32941176470588,2,2,LOW_MARGIN | REVENUE_REDUCTION,"Review price-cost relationship and whether discounts compressed the observed margin. | Validate discount/refund authorization, business purpose and policy compliance.",501
827,843,1.25 Sweets & Candies,De la Rosa pulparindo Mango 10 Oz / 280g Unit,51.94,51.94,0.0,,,,positive_sales_without_complete_profitability,explicit_single_unit,actionable_review_candidate,medium,63.32579185520362,2,2,CATALOG_ACTIONABLE | MISSING_PROFITABILITY,"Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed. | Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",502
2030,2046,Bakery Frozen Products,FB Cheese & Guava Tequenos 9 Pack,527.66,506.67,20.989999999999952,341.0,165.67,32.69781119861053,validated_consistent_positive_sales_positive_cogs,explicit_multipack,no_catalog_finding,medium,63.28235294117647,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",503
117,133,2. Restaurant,Delivery Fee,60.0,60.0,0.0,0.0,60.0,,positive_sales_with_zero_cogs,presentation_not_explicit,actionable_review_candidate,medium,63.275862068965516,2,2,CATALOG_ACTIONABLE | ZERO_COGS,"Confirm recipes, purchase cost or item cost mapping; zero COGS is not accepted as validated margin. | Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",504
230,246,4.Bakery,160 Alfajor 4 Pack,409.59,408.59,1.0,164.0,244.59,59.8619643163073,validated_consistent_positive_sales_positive_cogs,explicit_multipack,actionable_review_candidate,medium,63.14814814814815,2,2,CATALOG_ACTIONABLE | REVENUE_REDUCTION,"Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge. | Validate discount/refund authorization, business purpose and policy compliance.",505
828,844,1.25 Sweets & Candies,Terrabussi Alfajor Glaseado - 228 Gr X6,49.98,49.98,0.0,,,,positive_sales_without_complete_profitability,explicit_multipack,informational_family_variant,medium,63.1447963800905,1,1,MISSING_PROFITABILITY,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,506
