source_row_id,source_csv_line,category_context,Name,gross_sales_final,net_sales_final,finding_code,finding_theme,finding_classification,finding_amount,finding_amount_basis,base_severity_weight,recommended_action,impact_percentile_within_type,priority_score,finding_priority,finding_priority_rank,global_finding_rank
1093,1109,1.26 Tortillas,Don Pancho White Corn Tortilla 7''/46 ct / 1.83 Kg,111.92,90.92,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,21.0,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",70.82352941176471,63.32941176470588,medium,2,593
827,843,1.25 Sweets & Candies,De la Rosa pulparindo Mango 10 Oz / 280g Unit,51.94,51.94,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,51.94,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,20.81447963800905,63.32579185520362,medium,2,594
978,994,1.05 Chips & Snacks,La Molienda Papa Casera Spicy Hot 170g/ 6 oz,503.28,398.28,LOW_MARGIN,profitability_result,margin_review_not_confirmed_loss,398.28,associated_net_sales,35,Review price-cost relationship and whether discounts compressed the observed margin.,70.76923076923077,63.30769230769231,medium,2,595
2030,2046,Bakery Frozen Products,FB Cheese & Guava Tequenos 9 Pack,527.66,506.67,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,20.989999999999952,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",70.70588235294117,63.28235294117647,medium,2,596
117,133,2. Restaurant,Delivery Fee,60.0,60.0,ZERO_COGS,profitability_data_quality,sales_exposure_not_confirmed_loss,60.0,positive_net_sales_exposure,55,"Confirm recipes, purchase cost or item cost mapping; zero COGS is not accepted as validated margin.",20.689655172413794,63.275862068965516,medium,2,597
1497,1513,3.Coffee160,160 Condensed Latte 12oz,1100.29,1079.88,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,20.409999999999854,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",70.58823529411765,63.23529411764706,medium,2,598
1502,1518,3.Coffee160,160 Vanilla Latte 12oz,825.0,804.61,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,20.389999999999986,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",70.47058823529412,63.188235294117646,medium,2,599
230,246,4.Bakery,160 Alfajor 4 Pack,409.59,408.59,CATALOG_ACTIONABLE,catalog_control,sales_associated_with_review_candidate,408.59,associated_positive_net_sales,35,"Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",70.37037037037037,63.14814814814815,medium,2,600
828,844,1.25 Sweets & Candies,Terrabussi Alfajor Glaseado - 228 Gr X6,49.98,49.98,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,49.98,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,20.361990950226243,63.1447963800905,medium,2,601
1602,1618,1.13 Flours,Sinha Farofa Pronta Bacon / Toasted Cassava Flour Tocin Flavor 250g,162.0,141.67,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,20.330000000000013,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",70.35294117647058,63.141176470588235,medium,2,602
915,931,1.05 Chips & Snacks,Fresh Bocado Tortilla Chips 400 gr,7856.76,7836.45,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,20.3100000000004,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",70.23529411764706,63.09411764705882,medium,2,603
1712,1728,1.14 Herbal Teas,Rosamonte Yerba Mate 1 kg,1677.45,1657.2,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,20.25,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",70.11764705882354,63.04705882352941,medium,2,604
1273,1289,"1.06 Coffee, Cocoa, Panela, Butter",Juan Valdez Ground Volcan12oz,1563.32,1543.32,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,20.0,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",70.0,63.0,medium,2,605
833,849,1.25 Sweets & Candies,Nestle Savoy Samba Fresa X20,45.99,45.99,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,45.99,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,19.90950226244344,62.963800904977376,medium,2,606
1614,1630,1.13 Flours,Maseca Nixta Masa 20 KG,79.99,59.99,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,19.999999999999993,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",69.88235294117648,62.95294117647059,medium,2,607
27,43,2. Restaurant,Tacos 4 Pack,7883.07,7863.08,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,19.98999999999978,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",69.76470588235294,62.90588235294118,medium,2,608
1762,1778,1.28 Grains,Bunge Yellow Corn Grits Trillado 50 LB,474.0,454.25,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,19.75,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",69.6470588235294,62.858823529411765,medium,2,609
826,842,1.25 Sweets & Candies,Lucas Muecas Chamoy 25g X unit,52.51,52.42,ZERO_COGS,profitability_data_quality,sales_exposure_not_confirmed_loss,52.42,positive_net_sales_exposure,55,"Confirm recipes, purchase cost or item cost mapping; zero COGS is not accepted as validated margin.",19.54022988505747,62.81609195402299,medium,2,610
835,851,1.25 Sweets & Candies,Reserva Minas Doce Cidra Ralada  640g,64.95,45.45,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,19.5,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",69.52941176470588,62.811764705882354,medium,2,611
119,135,2. Restaurant,Canada Dry Can 355ml,47.5,45.0,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,45.0,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,19.457013574660635,62.782805429864254,medium,2,612
708,724,1.25 Sweets & Candies,Nestle Toronto Box 324g UNIT,340.29,340.29,CATALOG_ACTIONABLE,catalog_control,sales_associated_with_review_candidate,340.29,associated_positive_net_sales,35,"Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",69.44444444444444,62.77777777777778,medium,2,613
2045,2061,1.01 Aceites,La Espanola Pure Avocado Oil - 16.9 Oz- 500 ML - Glass,155.92,136.43,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,19.48999999999998,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",69.41176470588235,62.76470588235294,medium,2,614
1265,1281,"1.06 Coffee, Cocoa, Panela, Butter",Nestle Abuelita Choc 19oz,3418.2,3399.21,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,18.98999999999978,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",69.29411764705883,62.71764705882353,medium,2,615
486,502,1.03 Beverages,Topo Chico Tropical Mango - 12 Oz Unit,609.96,380.39,LOW_MARGIN,profitability_result,margin_review_not_confirmed_loss,380.39,associated_net_sales,35,Review price-cost relationship and whether discounts compressed the observed margin.,69.23076923076923,62.69230769230769,medium,2,616
1059,1075,1.26 Tortillas,Romero White Corn Tortilla 6'' 70ct 58oz,10859.92,10841.03,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,18.889999999999418,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",69.17647058823529,62.67058823529412,medium,2,617
87,103,2. Restaurant,Chips & Salsa,467.64,448.76,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,18.879999999999995,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",69.05882352941177,62.62352941176471,medium,2,618
837,853,1.25 Sweets & Candies,Aldor Pin Pop Maracuya Unit,44.84,44.6,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,44.6,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,19.004524886877828,62.60180995475113,medium,2,619
285,301,4.Bakery,Mini Alfajor de Maizena Coco y Caramelo  175 gr,9.99,8.99,NEGATIVE_MARGIN,profitability_result,reported_negative_gross_profit,0.9,absolute_reported_negative_gross_profit,60,"Validate selling price, unit cost, discount policy and transaction detail.",6.451612903225806,62.58064516129032,medium,2,620
45,61,2. Restaurant,Fresh Bocado Empanada Coctelera Queso 15pack,3228.1,3209.41,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,18.690000000000055,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",68.94117647058823,62.576470588235296,medium,2,621
920,936,1.05 Chips & Snacks,Mayte Maduritos 3.2oz,2788.8,2770.36,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,18.440000000000055,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",68.82352941176471,62.529411764705884,medium,2,622
1990,2006,Uncategorized,Manual Transaction,0.0,-2.2,MANUAL_NEGATIVE_ADJUSTMENT,manual_adjustment_control,negative_balance_requires_transaction_validation,2.2,absolute_negative_net_sales,50,"Trace the manual transaction to user, date, reason, approval and original sale.",31.25,62.5,medium,2,623
1477,1493,1.04 Can Products,La Costena Fruit Cocktail 28.9oz,89.9,71.9,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,18.0,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",68.70588235294117,62.48235294117647,medium,2,624
73,89,2. Restaurant,Tostada,854.05,836.06,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,17.99000000000001,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",68.58823529411765,62.43529411764706,medium,2,625
838,854,1.25 Sweets & Candies,Pelon Pelo Rico 28 g / 1 oz unit,44.55,44.55,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,44.55,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,18.552036199095024,62.42081447963801,medium,2,626
494,510,1.03 Beverages,Topo Chico Tangerine Ginger - Can - 12 Oz 8 Pack,318.5,318.5,CATALOG_ACTIONABLE,catalog_control,sales_associated_with_review_candidate,318.5,associated_positive_net_sales,35,"Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",68.51851851851852,62.407407407407405,medium,2,627
54,70,2. Restaurant,Tacos de Tripa - Tripe Tacos,2262.74,2244.75,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,17.98999999999978,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",68.41176470588235,62.364705882352936,medium,2,628
1061,1077,1.26 Tortillas,Maxi Foods Yellow corn Tortilla 5.5'' 1Kg,5014.98,4996.99,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,17.98999999999978,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",68.41176470588235,62.364705882352936,medium,2,629
1531,1547,3.Coffee160,160 Artisan Brewed Coffee 12oz,51.87,51.87,ZERO_COGS,profitability_data_quality,sales_exposure_not_confirmed_loss,51.87,positive_net_sales_exposure,55,"Confirm recipes, purchase cost or item cost mapping; zero COGS is not accepted as validated margin.",18.39080459770115,62.35632183908046,medium,2,630
247,263,4.Bakery,Beso de Angel - Slice,167.79,149.81,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,17.97999999999999,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",68.23529411764706,62.294117647058826,medium,2,631
154,170,4.Bakery,160 Galleta Gourmet Churro,6259.5,6241.8,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,17.699999999999818,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",68.11764705882352,62.247058823529414,medium,2,632
1411,1427,1.07 Condiments & Spices,Achiote Polvo 150 Gr,43.89,43.89,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,43.89,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,18.099547511312217,62.23981900452489,medium,2,633
238,254,4.Bakery,160 LM Berry Cheesecake,299.29,281.69,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,17.600000000000023,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",68.0,62.2,medium,2,634
1675,1691,1.09 Cookies & Crackers,Delicias de la Nona Pepas Batata 180 gr,110.93,93.43,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,17.5,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",67.88235294117648,62.15294117647059,medium,2,635
1549,1565,1.22 Refrigerated,The Real Mexican Carne al Pastor 500g,4145.56,4128.56,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,17.0,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",67.76470588235294,62.10588235294118,medium,2,636
1363,1379,1.07 Condiments & Spices,Consomate 2.96oz,382.89,309.83,LOW_MARGIN,profitability_result,margin_review_not_confirmed_loss,309.83,associated_net_sales,35,Review price-cost relationship and whether discounts compressed the observed margin.,67.6923076923077,62.07692307692308,medium,2,637
274,290,4.Bakery,160 Tarta de coco y dulce de leche unidad,49.9,43.65,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,43.65,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,17.647058823529413,62.05882352941177,medium,2,638
1143,1159,1.23 Sauces,Inca's Food Aji Amarillo Paste Especial Sin Picante 15 oz,951.44,934.45,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,16.99000000000001,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",67.64705882352942,62.05882352941177,medium,2,639
1182,1198,1.23 Sauces,"Salsa Zaaschila Chipotle Cremosa 265gr ,",314.37,314.37,CATALOG_ACTIONABLE,catalog_control,sales_associated_with_review_candidate,314.37,associated_positive_net_sales,35,"Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",67.5925925925926,62.03703703703704,medium,2,640
310,326,1.12 Frozen Products,Caribe Yuca Sliced - 4 LB,2154.46,2137.67,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,16.789999999999964,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",67.52941176470588,62.01176470588236,medium,2,641
1505,1521,3.Coffee160,160 Chocolate 16oz,529.82,513.16,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,16.660000000000082,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",67.41176470588235,61.96470588235294,medium,2,642
831,847,1.25 Sweets & Candies,Lucas Polvos Mango 200 g x unit,49.5,49.5,ZERO_COGS,profitability_data_quality,sales_exposure_not_confirmed_loss,49.5,positive_net_sales_exposure,55,"Confirm recipes, purchase cost or item cost mapping; zero COGS is not accepted as validated margin.",17.24137931034483,61.89655172413793,medium,2,643
844,860,1.25 Sweets & Candies,Aldor Pin Pop Mango 15 / 24ct / 408gr / 14.39oz unit,38.94,38.88,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,38.88,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,17.194570135746606,61.87782805429865,medium,2,644
210,226,4.Bakery,160 Tres Leches Small,1200.0,1183.5,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,16.5,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",67.17647058823529,61.87058823529412,medium,2,645
1548,1564,1.22 Refrigerated,The Real Mexican Chorizo 500g,7060.29,7043.79,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,16.5,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",67.17647058823529,61.87058823529412,medium,2,646
1935,1951,1.15 Instant Powder,JGB Kola Granulada Fresa 11.6 oz,517.72,501.22,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,16.5,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",67.17647058823529,61.87058823529412,medium,2,647
983,999,1.05 Chips & Snacks,Sabritas Tostitos sabor a salsa Verde 57 g,337.74,321.69,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,16.05000000000001,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",66.94117647058823,61.7764705882353,medium,2,648
763,779,1.25 Sweets & Candies,Del Valle Manjar Blanco  250 g,144.34,128.34,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,16.0,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",66.82352941176471,61.72941176470589,medium,2,649
1413,1429,1.07 Condiments & Spices,El Yucateco Achiote Pasta 100g,35.88,35.88,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,35.88,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,16.7420814479638,61.69683257918552,medium,2,650
1756,1772,1.28 Grains,Verde Valle Frijol Pinto 4lbs,671.58,655.59,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,15.990000000000009,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",66.70588235294119,61.682352941176475,medium,2,651
1977,1993,Uncategorized,De La Rosa Mazapan Original 840g Box 30 unit 28g / 1 Oz,294.52,294.32,CATALOG_ACTIONABLE,catalog_control,sales_associated_with_review_candidate,294.32,associated_positive_net_sales,35,"Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",66.66666666666666,61.66666666666666,medium,2,652
413,429,1.03 Beverages,Coca Cola Mexicana - 500 ml x Unit,2165.66,2149.68,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,15.980000000000018,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",66.58823529411765,61.635294117647064,medium,2,653
1090,1106,1.26 Tortillas,Fresh Bocado White Tortilla 5.5 - 1 Kg - Gluten Free,151.81,135.83,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,15.97999999999999,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",66.47058823529412,61.588235294117645,medium,2,654
1825,1841,1.02 Beans,La Costena Whole Pinto Beans 19oz,430.92,414.96,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,15.960000000000036,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",66.3529411764706,61.54117647058824,medium,2,655
1683,1699,1.09 Cookies & Crackers,Nestle Cocosette Mini Wafer unit,34.65,34.65,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,34.65,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,16.289592760180994,61.515837104072396,medium,2,656
240,256,4.Bakery,160 Lemon Cheesecake,239.6,224.0,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,15.599999999999994,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",66.23529411764706,61.49411764705882,medium,2,657
1085,1101,1.26 Tortillas,"Don Pancho Corn Tortillas 5"" 40.23 oz Taquera",388.72,300.88,LOW_MARGIN,profitability_result,margin_review_not_confirmed_loss,300.88,associated_net_sales,35,Review price-cost relationship and whether discounts compressed the observed margin.,66.15384615384615,61.46153846153845,medium,2,658
172,188,4.Bakery,160 Guava and Cheese Tequenos 3pack,2725.45,2709.87,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,15.579999999999927,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",66.11764705882352,61.44705882352941,medium,2,659
582,598,1.03 Beverages,Boing Naranja Juice 500 ml Tetra xUnit,47.84,47.84,ZERO_COGS,profitability_data_quality,sales_exposure_not_confirmed_loss,47.84,positive_net_sales_exposure,55,"Confirm recipes, purchase cost or item cost mapping; zero COGS is not accepted as validated margin.",16.091954022988507,61.4367816091954,medium,2,660
1496,1512,3.Coffee160,160 Condensed Latte 16oz,1376.5,1361.09,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,15.410000000000082,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",66.0,61.400000000000006,medium,2,661
1607,1623,1.13 Flours,Pinduca Farofa Picanha/ Seasoning Corn 250 g,124.83,109.63,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,15.200000000000003,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",65.88235294117646,61.35294117647058,medium,2,662
847,863,1.25 Sweets & Candies,Las Negras Torta de Naranja con semillas de amapola y miel 1200 g Unit 80g,35.88,33.92,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,33.92,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,15.837104072398189,61.334841628959275,medium,2,663
356,372,1.12 Frozen Products,Fresh Bocado Blackberry Pulp 10/900 gr,393.33,378.21,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,15.120000000000005,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",65.76470588235294,61.30588235294118,medium,2,664
1120,1136,1.10 Dairy,Rumba Cheese Oaxaca Boule 200 Gr,395.67,293.67,CATALOG_ACTIONABLE,catalog_control,sales_associated_with_review_candidate,293.67,associated_positive_net_sales,35,"Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",65.74074074074075,61.2962962962963,medium,2,665
2018,2034,1.16 Miscelanea,Veladora Santisima Muerte Black,143.64,91.64,NEGATIVE_MARGIN,profitability_result,reported_negative_gross_profit,0.16,absolute_reported_negative_gross_profit,60,"Validate selling price, unit cost, discount policy and transaction detail.",3.225806451612903,61.29032258064516,medium,2,666
76,92,2. Restaurant,Huevos Pericos Breakfast,809.46,794.46,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,15.0,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",65.64705882352942,61.25882352941177,medium,2,667
1328,1344,1.07 Condiments & Spices,Goya Naranja Agria 24 oz,1011.17,996.18,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,14.990000000000009,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",65.52941176470588,61.21176470588235,medium,2,668
850,866,1.25 Sweets & Candies,BonBonBum Sandia UNIT,29.5,29.32,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,29.32,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,15.384615384615385,61.15384615384615,medium,2,669
1690,1706,1.19 Peppers,Chile Ancho  250 Gr,7210.19,7195.2,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,14.989999999999782,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",65.3529411764706,61.141176470588235,medium,2,670
1918,1934,1.11 Fresh Products,Corn Husk 1Lb / Los 3 Campesinos o Tijuanas,2840.95,2825.96,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,14.989999999999782,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",65.3529411764706,61.141176470588235,medium,2,671
409,425,1.03 Beverages,Pony Malta 330 mL,2523.56,2508.58,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,14.980000000000018,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",65.11764705882352,61.04705882352941,medium,2,672
518,534,1.03 Beverages,Topo Chico Blueberry Hibiscus Can - 12 Oz Unit,218.27,203.29,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,14.980000000000018,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",65.11764705882352,61.04705882352941,medium,2,673
272,288,4.Bakery,Passionfruit Cheesecake Entero,45.0,45.0,ZERO_COGS,profitability_data_quality,sales_exposure_not_confirmed_loss,45.0,positive_net_sales_exposure,55,"Confirm recipes, purchase cost or item cost mapping; zero COGS is not accepted as validated margin.",14.942528735632186,60.97701149425288,medium,2,674
834,850,1.25 Sweets & Candies,Las Negras Torta de Café 1350 Gr UNIT,60.75,45.91,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,14.840000000000003,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",64.94117647058823,60.976470588235294,medium,2,675
282,298,4.Bakery,160 Mix Mexican Sweets,25.98,25.98,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,25.98,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,14.93212669683258,60.97285067873303,medium,2,676
1720,1736,1.14 Herbal Teas,Nobleza Gaucha Yerba Mate 1kg,413.18,398.42,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,14.759999999999991,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",64.8235294117647,60.929411764705875,medium,2,677
1780,1796,1.28 Grains,Iberia Rice with Red Beans Box - 8 Oz,275.31,275.31,CATALOG_ACTIONABLE,catalog_control,sales_associated_with_review_candidate,275.31,associated_positive_net_sales,35,"Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",64.81481481481481,60.925925925925924,medium,2,678
1579,1595,1.13 Flours,Amafil Pao de Queijo 1 kg,575.25,560.61,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,14.639999999999986,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",64.70588235294117,60.882352941176464,medium,2,679
1120,1136,1.10 Dairy,Rumba Cheese Oaxaca Boule 200 Gr,395.67,293.67,LOW_MARGIN,profitability_result,margin_review_not_confirmed_loss,293.67,associated_net_sales,35,Review price-cost relationship and whether discounts compressed the observed margin.,64.61538461538461,60.84615384615384,medium,2,680
